bookID	title	authors	average_rating	isbn	isbn13	language_code	num_pages	ratings_count	text_reviews_count	publication_date	publisher
3348	The Cod's Tale	Mark Kurlansky,S.D. Schindler	3.91	399234764	9780399234767	eng	48	127	25	9/10/2001	G.P. Putnam's Sons Books for Young Readers
3351	Open City 6: The Only Woman He Ever Left	Open City Magazine,James Purdy,Daniel Pinchbeck,Michael Cunningham,Deborah Garrison,Rem Koolhaas,Rick Moody,Strawberry Saroyan,Debra Garrison	0	189044717X	9781890447175	eng	200	0	0	10/13/2000	Grove Press  Open City Books
3357	Harry Potter Y La Piedra Filosofal (Harry Potter  #1)	J.K. Rowling	4.47	613359607	9780613359603	spa	254	142	12	3/6/2001	Turtleback Books
3359	Angle of Repose	Wallace Stegner,Jackson J. Benson	4.27	141185473	9780141185477	eng	557	856	146	12/1/2000	Penguin Classics
3368	Don't Make Me Think: A Common Sense Approach to Web Usability	Steve Krug	4.25	321344758	9780321344755	en-US	201	7736	641	8/28/2005	New Riders Publishing
3384	Girlfriend in a Coma	Douglas Coupland	3.62	60987324	9780060987329	eng	288	15798	612	3/1/1999	ReganBooks
3388	Corelli's Mandolin	Louis de Bernières	3.98	067976397X	9780679763970	eng	437	62954	1791	8/29/1995	Vintage
3402	Kiffe Kiffe Tomorrow	Faïza Guène,Sarah    Adams	3.4	156030489	9780156030489	eng	179	1084	131	7/3/2006	Mariner Books
3403	Our Kind of People: Inside America's Black Upper Class	Lawrence Otis Graham	3.72	60984384	9780060984380	en-US	406	1170	117	12/22/1999	Harper Perennial
3404	The Senator and the Socialite: The True Story of America's First Black Dynasty	Lawrence Otis Graham	3.95	60184124	9780060184124	eng	480	138	29	6/27/2006	Harper
3409	Temptations	Otis Williams,Patricia Romanowski	4.19	815412185	9780815412182	eng	304	99	16	6/25/2002	Cooper Square Press
3413	The Thorn Birds	Colleen McCullough	4.23	60837551	9780060837556	eng	673	533	66	9/6/2005	Avon Books
3416	Caesar (Masters of Rome  #5)	Colleen McCullough	4.37	60510854	9780060510855	eng	928	5991	120	1/28/2003	Avon
3417	Caesar's Women (Masters of Rome  #4)	Colleen McCullough	4.25	380710846	9780380710843	eng	943	5423	157	2/1/1997	Avon
3418	On  Off (Carmine Delmonico  #1)	Colleen McCullough	3.52	743286421	9780743286428	eng	372	1182	175	5/23/2006	Simon & Schuster
3419	Three Complete Novels: Tim,An Indecent Obsession,The Ladies of Missalonghi	Colleen McCullough	3.67	517201666	9780517201664	en-US	768	39	7	2/14/1999	Wings
3420	Morgan's Run	Colleen McCullough	3.95	671024183	9780671024185	eng	848	3478	191	1/1/2002	Pocket Books
3421	The October Horse: A Novel of Caesar and Cleopatra (Masters of Rome  #6)	Colleen McCullough	4.29	671024205	9780671024208	eng	1110	4291	119	10/28/2003	Pocket Books
3422	The First Man in Rome (Masters of Rome  #1)	Colleen McCullough	4.11	068809368X	9780688093686	eng	896	311	49	9/28/1990	William Morrow & Company (NYC)
3424	The Grass Crown (Masters of Rome  #2)	Colleen McCullough	4.3	038071082X	9780380710829	eng	1104	9623	199	7/1/1992	Avon
3425	Tim	Colleen McCullough	3.81	380711966	9780380711963	eng	288	153	17	11/1/1990	Avon
3426	O'Brien's the Things They Carried	Jill Colella,CliffsNotes	3.69	764586688	9780764586682	eng	128	24	2	12/14/2000	Cliffs Notes
3431	The Five People You Meet in Heaven	Mitch Albom	3.93	1401308589	9781401308582	eng	196	520051	16562	9/23/2003	Hyperion
3437	The Curious Incident of the Dog in the Night-Time	Mark Haddon	3.88	99450259	9780099450252	eng	272	16588	1606	4/15/2004	Vintage
3438	The Curious Incident of the Dog In the Night-time	Mark Haddon	3.88	99456761	9780099456766	eng	268	6124	754	4/1/2004	Red Fox
3439	The Curious Incident of the Dog in the Night-time	Mark Haddon	3.88	385662238	9780385662239	eng	240	34	6	3/28/2006	Doubleday Canada
3444	Northern Lights	Tim O'Brien	3.29	767904419	9780767904414	eng	372	981	69	9/1/1999	Broadway Books
3445	If I Die in a Combat Zone  Box Me Up and Ship Me Home	Tim O'Brien	3.95	767904435	9780767904438	eng	225	7763	362	9/1/1999	Broadway Books
3446	Going After Cacciato	Tim O'Brien	3.91	767904427	9780767904421	eng	351	10384	637	9/1/1999	Broadway/Crown Publishing Group
3447	In the Lake of the Woods	Tim O'Brien	3.78	061870986X	9780618709861	eng	303	14655	1211	9/1/2006	Mariner Books
3449	The Nuclear Age	Tim O'Brien	3.45	140259104	9780140259100	eng	320	945	61	12/1/1996	Penguin Books
3462	The Rescue	Nicholas Sparks	4.11	446696129	9780446696128	eng	352	154933	3141	4/1/2005	Grand Central Publishing
3463	A Bend in the Road	Nicholas Sparks	4.03	446696137	9780446696135	eng	341	125693	3229	4/1/2005	Grand Central Publishing
3464	True Believer (Jeremy Marsh & Lexie Darnell  #1)	Nicholas Sparks	3.8	044669651X	9780446696517	eng	465	68228	2425	4/11/2006	Grand Central Publishing
3465	Three Weeks With My Brother	Nicholas Sparks,Micah Sparks	4.03	446694851	9780446694858	eng	368	36784	2658	1/3/2006	Grand Central Publishing
3466	The Wedding (The Notebook  #2)	Nicholas Sparks	3.99	446615862	9780446615860	eng	276	126629	5295	8/1/2005	Vision
3468	El Guardián	Nicholas Sparks,Ramón González Férriz	4.15	8496284530	9788496284531	spa	444	31	3	4/1/2005	Roca Editorial
3469	Nights in Rodanthe	Nicholas Sparks	3.84	446691798	9780446691796	en-US	212	1596	157	8/1/2004	Warner Books
3471	Message in a Bottle	Nicholas Sparks	3.96	446606812	9780446606813	en-GB	370	2755	218	2/1/1999	Grand Central Publishing
3473	A Walk to Remember	Nicholas Sparks	4.17	446693804	9780446693806	eng	240	555995	10173	9/1/2004	Grand Central Publishing
3476	Icy Sparks	Gwyn Hyman Rubio	3.7	142000205	9780142000205	eng	320	37936	1192	3/8/2001	Penguin Books
3478	Message in a Bottle	Nicholas Sparks	3.96	446676071	9780446676076	eng	342	201488	3496	12/1/1999	Warner Books
3479	Sugarplums and Scandal  (Love at Stake #2.5; Bed-and-Breakfast Mysteries #22.5)	Lori Avocato,Dana Cameron,Mary Dahiem,Suzanne Macpherson,Cait London,Kerrelyn Sparks,Mary Daheim	3.98	61136956	9780061136955	eng	327	1967	66	10/31/2006	Avon
3483	Special Topics in Calamity Physics	Marisha Pessl	3.71	067003777X	9780670037773	eng	514	32370	4212	8/3/2006	Penguin Books Ltd
3491	The Dictionary of Corporate Bullshit: An A to Z Lexicon of Empty  Enraging  and Just Plain Stupid Office Talk	Lois Beckwith	4.03	767920740	9780767920742	eng	192	82	9	2/14/2006	Three Rivers Press
3493	On Truth	Harry G. Frankfurt,Baruch Spinoza	3.52	030726422X	9780307264220	en-US	112	790	99	10/31/2006	Knopf
3507	Twelve Sharp (Stephanie Plum  #12)	Janet Evanovich	4.15	312349486	9780312349486	eng	310	81381	1925	6/20/2006	St. Martin's Press
3509	Sharp Edges	Jayne Ann Krentz	3.86	671524097	9780671524098	eng	368	2792	73	7/27/2004	Pocket Star Books
3510	Mrs. Sharp's Traditions: Reviving Victorian Family Celebrations of Comfort & Joy	Sarah Ban Breathnach	4.08	074321076X	9780743210768	en-US	256	317	33	12/31/2001	Scribner Book Company
3513	The Sly Spy (Olivia Sharp  Agent for Secrets #3)	Marjorie Weinman Sharmat,Mitchell Sharmat,Denise Brunkus	3.85	440420628	9780440420620	eng	74	51	7	6/14/2005	Yearling Books
3516	The Green Toenails Gang (Olivia Sharp  Agent for Secrets #4)	Marjorie Weinman Sharmat,Mitchell Sharmat,Denise Brunkus	3.77	440420636	9780440420637	eng	72	41	7	7/12/2005	Yearling Books
3519	The Pizza Monster (Olivia Sharp  Agent for Secrets #1)	Marjorie Weinman Sharmat,Mitchell Sharmat,Denise Brunkus	3.54	440420598	9780440420590	eng	80	56	7	5/10/2005	Yearling
3520	The Spy Who Barked (Adam Sharp #1)	George E. Stanley	3.43	307264122	9780307264121	eng	48	26	5	4/9/2002	Random House Books for Young Readers
3525	Kare First Love  Vol. 9 (Kare First Love  #9)	Kaho Miyasaka	4.06	1421505479	9781421505473	eng	208	612	8	9/12/2006	VIZ Media LLC
3529	The World's First Love: Mary  Mother of God	Fulton J. Sheen	4.59	898705975	8987059752	en-US	276	641	63	9/1/1996	Ignatius Press
3530	Kare First Love  Vol. 10 (Kare First Love  #10)	Kaho Miyasaka	4.09	1421505487	9781421505480	eng	208	715	18	12/12/2006	VIZ Media LLC
3531	The Tutor's First Love	George MacDonald,Michael R. Phillips	4.08	087123596X	9780871235961	eng	238	364	21	7/1/2000	Bethany House Publishers
3532	First Love	Ivan Turgenev,Constance Garnett	3.78	974607894	9780974607894	eng	124	5856	310	9/1/2004	Melville House Publishing
3536	Love @ First Site	Jane Moore	3.41	767916913	9780767916912	en-US	368	910	74	5/9/2006	Broadway Books
3545	First Love  Second Chance	Amanda Clark	3.73	373706405	9780373706402	eng	304	13	2	2/22/1995	Harlequin Superromance
3554	The Modern Prince: Charles J. Haughey and the Quest for Power	Justin   O'Brien	3.5	1903582415	9781903582411	eng	212	4	0	4/28/2003	Merlin Publishing
3557	The Modern Prince and Other Writings	Antonio Gramsci	3.89	717801330	9780717801336	eng	192	118	9	10/1/1959	International Publishers
3562	Emily of New Moon (Emily  #1)	L.M. Montgomery	4.1	055323370X	9780553233704	eng	339	38411	1366	4/1/1983	Dell Laurel-Leaf
3564	The Selected Journals Of L.M. Montgomery  Vol. 5: 1935-1942	L.M. Montgomery,Mary Henley Rubio,Elizabeth Hillman Waterston	4.24	195421167	9780195421163	eng	410	184	22	11/4/2004	Oxford University Press  USA
3566	Against the Odds: Tales of Achievement	L.M. Montgomery,Rea Wilmshurst	3.83	553565923	9780553565928	en-US	246	928	27	11/1/1994	Bantam Starfire
3574	Anne of Avonlea	L.M. Montgomery,Susan O'Malley	4.23	786180307	9780786180301	eng	8	63	8	12/1/1998	Blackstone Audiobooks
3577	A Tangled Web	L.M. Montgomery	3.88	770422454	9780770422455	eng	288	3760	248	8/1/1989	Seal Books
3579	The Complete Anne of Green Gables Boxed Set (Anne of Green Gables  #1-8)	L.M. Montgomery	4.43	553609416	76783609419	eng	2088	98611	1447	10/6/1998	Starfire
3580	Pat of Silver Bush (Pat  #1)	L.M. Montgomery	3.9	770422470	9780770422479	eng	288	6082	188	6/1/1988	Seal Books
3581	Sherlock Holmes: The Complete Novels and Stories  Volume I	Arthur Conan Doyle	4.47	553212419	9780553212419	eng	1059	24087	554	8/26/1986	Bantam Classics
3582	The New Annotated Sherlock Holmes: The Complete Short Stories	Arthur Conan Doyle,Leslie S. Klinger	4.64	393059162	9780393059168	eng	1878	1411	54	11/30/2004	W. W. Norton & Company
3583	The New Annotated Sherlock Holmes: The Novels	Arthur Conan Doyle,Leslie S. Klinger	4.53	039305800X	9780393058000	eng	907	2203	32	11/7/2005	W. W. Norton & Company
3584	The Science of Sherlock Holmes: From Baskerville Hall to the Valley of Fear  the Real Forensics Behind the Great Detective's Greatest Cases	E.J. Wagner	4.22	471648795	9780471648796	eng	244	2037	71	3/1/2006	Wiley
3585	Sherlock Holmes: A Baker Street Dozen	Arthur Conan Doyle,John Gielgud,Ralph Richardson,Orson Welles	3.96	1598870297	9781598870299	eng	6	18	4	4/20/2006	HighBridge Company
3587	Sherlock Holmes: The Unauthorized Biography	Nick Rennison	4.26	871139472	9780871139474	eng	304	29	6	10/11/2006	Atlantic Monthly Press
3593	Murder by Moonlight & Other Mysteries (New Adventures of Sherlock Holmes 19-24)	NOT A BOOK	4	743564677	9780743564670	eng	0	7	2	10/3/2006	Simon  Schuster Audio
3595	The Mysteries of Sherlock Holmes	Arthur Conan Doyle,Paul Bachem	4.18	448409577	9780448409573	eng	218	119	8	10/15/1996	Grosset & Dunlap
3597	The Complete Adventures and Memoirs of Sherlock Holmes	Arthur Conan Doyle	4.33	517174960	9780517174968	eng	334	2184	87	7/1/2001	Gramercy Books
3599	The Unfortunate Tobacconist & Other Mysteries (Sherlock Holmes 1-6)	NOT A BOOK	3.5	074353395X	9780743533959	eng	0	12	1	10/1/2003	Simon & Schuster Audio
3603	Personal Finance For Dummies	Eric Tyson	3.77	470038322	9780470038321	en-GB	458	114	15	10/1/2006	For Dummies
3604	Personal Finance for Dummies	Eric Tyson,Rich Tennant	3.77	764525905	9780764525902	eng	454	925	92	8/1/2003	John Wiley & Sons
3631	Catching Alice	Clare Naylor	3.38	449005577	9780449005576	en-US	328	948	27	10/31/2000	Ballantine Books
3635	The Dream Giver	Bruce H. Wilkinson,David Kopp,Heather Harpham Kopp	4.26	159052201X	9781590522011	eng	157	5044	316	9/3/2003	Multnomah Books
3636	The Giver (The Giver  #1)	Lois Lowry	4.13	385732554	9780385732550	eng	208	1585589	56604	1/24/2006	Ember
3638	The Wish Giver: Three Tales of Coven Tree	Bill Brittain,Andrew Glass	3.83	64401685	9780064401685	eng	192	2201	218	4/2/2019	HarperCollins
3640	Indian Givers: How the Indians of the Americas Transformed the World	Jack Weatherford	4.11	449904962	9780449904961	eng	288	1760	135	11/29/1989	Ballantine Books
3649	The Last Life	Claire Messud	3.56	156011654	9780156011655	eng	400	1426	201	9/28/2000	Mariner Books
3650	The Hunters	Claire Messud	3.42	330488155	9780330488150	eng	200	406	64	5/18/2003	Picador
3651	When the World Was Steady	Claire Messud	3.17	964561107	9780964561106	eng	270	481	58	9/1/1995	Granta
3656	The Sea	John Banville	3.51	1400097029	9781400097029	eng	195	19308	1803	8/15/2006	Vintage
3657	The Sea	John Banville	3.51	307263118	9780307263117	eng	195	586	103	12/7/2005	Alfred A. Knopf
3659	The Book of Evidence (The Freddie Montgomery Trilogy #1)	John Banville	3.71	375725237	9780375725234	eng	220	3202	278	6/12/2001	Vintage
3660	Athena (The Freddie Montgomery Trilogy #3)	John Banville	3.66	679736859	9780679736851	eng	240	387	29	5/28/1996	Vintage
3661	Doctor Copernicus  (The Revolutions Trilogy #1)	John Banville	3.65	679737995	9780679737995	eng	242	583	60	10/12/1993	Vintage
3664	Shroud (The Cleave Trilogy #2)	John Banville	3.66	037572530X	9780375725302	eng	257	974	81	6/8/2004	Vintage
3665	Ghosts	John Banville	3.61	330371851	9780330371858	eng	244	33	3	12/17/1998	Picador
3679	On Beauty	Zadie Smith	3.73	143037749	9780143037743	eng	445	53736	3657	8/29/2006	Penguin Books
3682	A Great and Terrible Beauty (Gemma Doyle #1)	Libba Bray	3.79	689875347	9780689875342	eng	403	189652	8207	12/9/2003	Simon and Schuster
3684	The Black Book of Hollywood Beauty Secrets	Kym Douglas,Cindy Pearlman	3.37	452287650	9780452287655	en-US	224	130	16	12/1/2006	Plume Books
3685	Black Beauty	Anna Sewell	3.96	439228905	9780439228909	eng	245	208684	3358	3/1/2003	Scholastic Paperbacks
3686	Truth and Beauty	Ann Patchett	3.94	60572159	9780060572150	eng	257	31134	2662	4/5/2005	Harper Perennial
3687	The Life of Graham Greene  Vol. 1: 1904-1939	Norman Sherry	4.11	142004200	9780142004203	en-US	816	170	21	9/7/2004	Penguin Books
3688	Complete Short Stories	Graham Greene,Pico Iyer	4.17	143039105	9780143039105	eng	594	1122	69	2/1/2005	Penguin Classics
3690	The Power and the Glory	Graham Greene,John Updike	4	142437301	9780142437308	eng	222	25490	1585	2/25/2003	Penguin Books
3692	The Heart of the Matter	Graham Greene	3.99	99478420	9780099478423	eng	272	21842	891	10/7/2004	Vintage Classics
3693	Orient Express	Graham Greene,Christopher Hitchens	3.46	142437913	9780142437919	eng	197	2064	220	8/31/2004	Penguin Classics
3695	Journey Without Maps	Graham Greene,Paul Theroux	3.6	143039725	9780143039723	eng	272	1139	70	6/27/2006	Penguin Classics
3698	The Quiet American	Graham Greene,Robert  Stone	3.97	143039024	9780143039020	eng	180	37620	2298	8/31/2004	Penguin Classics Deluxe Editions
3701	Collected Short Stories	Graham Greene	3.98	140186123	9780140186123	eng	368	295	22	4/1/1993	Penguin Books
3705	The Third Man & The Fallen Idol	Graham Greene	3.77	014018533X	9780140185331	eng	157	1322	109	7/1/1992	Penguin Books Ltd
3707	The Tenth Man	Graham Greene	3.73	671019090	9780671019099	eng	160	2910	220	2/1/1998	Washington Square Press
3710	The Autograph Man	Zadie Smith	3.16	037570387X	9780375703874	eng	347	9541	576	6/17/2003	Vintage
3711	White Teeth	Zadie Smith	3.77	375703861	9780375703867	eng	448	102370	5677	6/12/2001	Vintage
3717	Stranger than Fiction	Chuck Palahniuk	3.57	385722222	9780385722223	eng	233	18210	629	5/10/2005	Anchor
3731	Great Short Works of Herman Melville	Herman Melville,Warner Berthoff	4.04	60586540	9780060586546	eng	512	424	13	3/2/2004	Harper Perennial Modern Classics
3732	Selected Poems of Herman Melville	Herman Melville,Robert Penn Warren	3.77	1567922694	9781567922691	eng	512	12	3	9/10/2004	David R. Godine Publisher
3733	Redburn , White-Jacket , Moby-Dick	Herman Melville,G. Thomas Tanselle	4.2	940450097	9780940450097	eng	1436	1031	72	4/15/1983	Library of America
3734	Pierre , Israel Potter , The Piazza Tales , The Confidence-Man , Uncollected Prose , Billy Budd	Herman Melville,Harrison Hayford	4.18	940450240	9780940450240	eng	1478	348	16	4/1/1985	Library of America
3736	Redburn	Herman Melville,Harold Beaver	3.62	140431055	9780140431056	eng	448	545	53	8/26/1976	Penguin Classics
3738	Typee , Omoo , Mardi	Herman Melville,G. Thomas Tanselle	3.55	940450003	9780940450004	eng	1333	644	26	5/6/1982	Library of America
3743	Harriet Spies Again (Harriet the Spy Adventures  #1)	Helen Ericson	3.84	440416884	9780440416883	eng	256	1360	52	8/26/2003	Yearling
3744	Harriet the Spy  Double Agent (Harriet the Spy Adventures)	Maya Gold	3.8	385327870	9780385327879	eng	160	1	0	9/13/2005	Delacorte Books for Young Readers
3750	Moonraker (James Bond  #3)	Ian Fleming	3.74	142002062	9780142002063	eng	247	15204	780	12/31/2002	Penguin Books
3751	Moonraker's Bride	Madeleine Brent	4.31	449235947	9780449235942	eng	319	55	13	6/12/1978	Fawcett
3754	Dr No , Moonraker , Thunderball , From Russia with Love , On Her Majesty's Secret Service , Goldfinger	Ian Fleming	3.98	862731585	9780862731588	eng	862	0	0	1/1/1984	Heinemann-Octopus
3758	Casino Royale (James Bond  #1)	Ian Fleming	3.73	014200202X	9780142002025	eng	181	48961	2823	8/27/2002	Penguin
3759	Goldfinger (James Bond  #7)	Ian Fleming	3.8	142002046	9780142002049	eng	264	16055	639	8/27/2002	Penguin Books
3762	On Her Majesty's Secret Service (James Bond  #11)	Ian Fleming	3.96	142003255	9780142003251	eng	326	14108	428	9/2/2003	Penguin Books
3765	Octopussy & the Living Daylights (James Bond  #14)	Ian Fleming	3.55	142003298	9780142003299	eng	120	5074	211	4/6/2004	Penguin Books
3768	Book of Sketches	Jack Kerouac,George Condo	3.8	142002151	9780142002155	eng	432	572	43	4/4/2006	Penguin Books
3769	The Dharma Bums	Jack Kerouac	3.92	141184884	9780141184883	en-GB	204	1361	77	8/3/2000	Penguin Books Ltd
3770	Book of Haikus	Jack Kerouac	3.91	1904634001	9781904634003	eng	200	25	5	3/2/2004	Enitharmon Press
3774	The Subterraneans	Jack Kerouac	3.68	141184892	9780141184890	eng	192	426	42	9/6/2007	Penguin Books Ltd
3776	Ballet Shoes	Noel Streatfeild	4.07	1842552473	9781842552476	eng	184	210	26	12/23/2004	Orion Children's Books
3782	Theater Shoes (Shoes  #4)	Noel Streatfeild,Diane Goode	4.02	679854347	9780679854340	eng	272	4461	158	11/15/1994	Yearling
3784	Movie Shoes (Shoes  #6)	Noel Streatfeild	4	440458153	9780440458159	eng	239	1351	32	5/1/1984	Yearling Books
3787	Party Shoes (Shoes  #5)	Noel Streatfeild	3.64	192752537	9780192752536	en-US	243	430	33	9/1/2002	Oxford University Press  USA
3788	Thursday's Child (Margaret Thursday  #1)	Noel Streatfeild	3.98	440486874	9780440486879	eng	256	1059	38	12/1/1985	Yearling
3797	Miss Happiness and Miss Flower	Rumer Godden,Gary Blythe	4.27	1405088567	9781405088565	eng	104	913	66	9/1/2006	MacMillan UK
3798	The River	Rumer Godden	3.95	330489992	9780330489997	eng	128	377	54	4/16/2004	Pan
3799	The Dolls' House	Rumer Godden,Christian Birmingham	4.01	330442554	9780330442558	eng	153	1410	73	11/3/2006	Macmillan
3801	China Court: The Hours of a Country House	Rumer Godden	3.97	688117228	9780688117221	eng	358	516	77	12/31/1993	William Morrow & Company
3803	Rumer Godden	Anne Chisholm	3.82	330367471	9780330367479	eng	335	9	5	6/11/1999	Pan
